#PATH-POINTS-START Path
59.17,-3.106,120
61.075,-3.714,120
62.981,-4.321,120
64.886,-4.927,120
66.793,-5.533,120
68.699,-6.139,120
70.604,-6.745,120
72.51,-7.352,120
74.415,-7.961,120
76.32,-8.571,120
78.224,-9.182,120
80.128,-9.796,120
82.03,-10.413,120,0
84.008,-10.4,120
86.003,-10.26,120
87.999,-10.14,120
89.997,-10.056,120
91.997,-10.058,120
91.99,-10.723,120
90.053,-11.222,120
88.098,-11.64,120
86.135,-12.023,120
84.167,-12.384,120
82.198,-12.73,120
80.226,-13.064,120
78.252,-13.388,120
76.277,-13.703,120
74.301,-14.011,120
72.324,-14.313,120
70.346,-14.608,120
68.367,-14.897,120
66.387,-15.18,120
64.406,-15.458,120
62.425,-15.731,120
60.443,-15.999,120
58.46,-16.261,120
56.477,-16.517,120
54.493,-16.768,120
52.508,-17.013,120
50.522,-17.253,120
48.536,-17.486,120
46.549,-17.712,120
44.561,-17.931,120
42.572,-18.143,120
40.582,-18.347,120,0
38.594,-18.564,120
36.609,-18.81,120
34.63,-19.099,120
32.665,-19.466,120
30.747,-20.023,120
30.429,-21.383,120
32.255,-22.188,120
34.167,-22.774,120
36.101,-23.283,120
38.045,-23.754,120
39.994,-24.203,120
41.946,-24.638,120
43.9,-25.065,120
45.855,-25.488,120
47.81,-25.909,120
49.765,-26.332,120
51.719,-26.756,120
53.673,-27.185,120
55.625,-27.62,120
57.576,-28.06,120
59.525,-28.508,120
61.472,-28.965,120
63.417,-29.431,120
65.359,-29.908,120
67.299,-30.397,120
69.235,-30.898,120
71.167,-31.413,120
73.096,-31.944,120
75.034,-32.325,120,0
77.022,-32.113,120
79.013,-31.922,120
81.007,-31.759,120
83.002,-31.631,120
85.001,-31.556,120
87.001,-31.57,120
88.985,-31.794,120
89.737,-33.077,120
88.112,-34.23,120
86.326,-35.128,120
84.492,-35.925,120
82.634,-36.667,120
80.762,-37.37,120
78.879,-38.044,120
76.988,-38.695,120
75.09,-39.327,120
73.188,-39.943,120
71.28,-40.545,120
69.369,-41.134,120
67.454,-41.712,120
65.537,-42.279,120
63.616,-42.836,120
61.692,-43.384,120
59.766,-43.923,120
57.838,-44.452,120
55.907,-44.974,120
53.973,-45.486,120
52.038,-45.99,120
50.1,-46.486,120
48.16,-46.972,120
46.218,-47.45,120
44.274,-47.918,120
42.327,-48.376,120
40.378,-48.823,120,0
38.43,-49.277,120
36.492,-49.771,120
34.569,-50.319,120
32.673,-50.955,120
30.839,-51.749,120
29.269,-52.957,120
29.697,-54.7,120
31.4,-55.737,120
33.248,-56.5,120
35.141,-57.145,120
37.055,-57.724,120
38.982,-58.262,120
40.915,-58.773,120
42.853,-59.266,120
44.795,-59.747,120
46.738,-60.221,120
48.681,-60.692,120
50.625,-61.162,120
52.569,-61.635,120
54.511,-62.11,120
56.452,-62.593,120
58.391,-63.083,120
60.328,-63.582,120
62.261,-64.094,120
64.191,-64.619,120
66.117,-65.159,120
68.038,-65.717,120
69.952,-66.295,120
71.86,-66.896,120
73.759,-67.521,120
75.655,-68.16,120,0
77.569,-68.74,120
79.509,-69.225,120
81.476,-69.582,120
83.468,-69.746,120
85.455,-69.569,120
87.188,-68.64,120
87.542,-66.75,120
86.642,-64.978,120
85.277,-63.521,120
83.685,-62.315,120
81.95,-61.322,120
80.116,-60.527,120
78.21,-59.922,120
76.255,-59.505,120
74.27,-59.272,120
72.271,-59.227,120
70.276,-59.36,120
68.301,-59.671,120
66.36,-60.151,120
64.465,-60.788,120
62.625,-61.57,120
60.849,-62.489,120
59.143,-63.532,120,0
57.538,-64.723,120
56.092,-66.102,120
54.889,-67.696,120
54.059,-69.509,120
53.721,-71.474,120
53.902,-73.461,120
54.516,-75.36,120
55.445,-77.129,120
56.592,-78.766,120
57.892,-80.285,120
59.303,-81.701,120
60.799,-83.029,120
62.358,-84.281,120
63.968,-85.468,120
65.621,-86.593,120
67.309,-87.666,120
69.027,-88.69,120
70.771,-89.669,120
